,Unnamed: 0,name,poem,num_poems,birth,death,epoch
502,502,Isaac Watts,vff  s m israel punished and pardoned or gods unchangeable love  god of eternal love how fickle are our ways and yet how oft did isrel prove thy constancy of grace  they saw thy wonders wrought and then thy praise they sung but soon thy works of power forgot and murmured with their tongue  now they believe his word while rocks with rivers flow now with their lusts provoke the lord and he reduced them low  yet when they mourned their faults he hearkened to their groans brought his own covnant to his thoughts and called them still his sons  their names were in his book he saved them from their foes oft he chastised but neer forsook the people that he chose  let isrel bless the lord who loved their ancient race and christians join the solemn word amen to all the praise,458,1674,1748,1
503,503,Isaac Watts,colonies planted or nations blessed and punished a psalm for new england  when god provoked with daring crimes scourges the madness of the times he turns their fields to barren sand and dries the rivers from the land  his word can raise the springs again and make the withered mountains green send showery blessings from the skies and harvests in the desert rise  where nothing dwelt but beasts of prey or men as fierce and wild as they he bids th oppressed and poor repair and builds them towns and cities there  they sow the fields and trees they plant whose yearly fruit supplies their want their race grows up from fruitful stocks their wealth increases with their flocks  thus they are blessed but if they sin he lets the heathen nations in a savage crew invades their lands their princes die by barbrous hands  their captive sons exposed to scorn wander unpitied and forlorn the country lies unfenced untilled and desolation spreads the field  yet if the humbled nation mourns again his dreadful hand he turns again he makes their cities thrive and bids the dying churches live  the righteous with a joyful sense admire the works of providence and tongues of atheists shall no more blaspheme the god that saints adore  how few with pious care record these wondrous dealings of the lord but wise observers still shall find the lord is holy just and kind ,458,1674,1748,1
504,504,Isaac Watts,israel led to canaan and christians to heaven  give thanks to god he reigns above kind are his thoughts his name is love his mercy ages past have known and ages long to come shall own  let the redeemed of the lord the wonders of his grace record isrel the nation whom he chose and rescued from their mighty foes  when gods almighty arm had broke their fetters and th egyptian yoke they traced the desert wandring round a wild and solitary ground  there they could find no leading road nor city for a fixed abode nor food nor fountain to assuage their burning thirst or hungers rage  in their distress to god they cried god was their savior and their guide he led their march far wandring round twas the right path to canaans ground  thus when our first release we gain from sins old yoke and satans chain we have this desert world to pass a dangerous and a tiresome place  he feeds and clothes us all the way he guides our footsteps lest we stray he guards us with a powerful hand and brings us to the heavnly land  o let the saints with joy record the truth and goodness of the lord how great his works how kind his ways let every tongue pronounce his praise ,458,1674,1748,1
505,505,Isaac Watts,v  s m the church is the honor and safety of a nation  great is the lord our god and let his praise be great he makes his churches his abode his most delightful seat  these temples of his grace how beautiful they stand the honors of our native place and bulwarks of our land  in zion god is known a refuge in distress how bright has his salvation shone through all her palaces  when kings against her joined and saw the lord was there in wild confusion of the mind they fled with hasty fear  when navies tall and proud attempt to spoil our peace he sends his tempests roaring loud and sinks them in the seas  oft have our fathers told our eyes have often seen how well our god secures the fold where his own sheep have been  in every new distress well to his house repair well think upon his wondrous grace and seek delivrance there,458,1674,1748,1
506,506,Isaac Watts,christ ascending and reigning  o for a shout of sacred joy to god the sovereign king let every land their tongues employ and hymns of triumph sing  jesus our god ascends on high his heavnly guards around attend him rising through the sky with trumpets joyful sound  while angels shout and praise their king let mortals learn their strains let all the earth his honors sing oer all the earth he reigns  rehearse his praise with awe profound let knowledge lead the song nor mock him with a solemn sound upon a thoughtless tongue  in isrel stood his ancient throne he loved that chosen race but now he calls the world his own and heathens taste his grace  the british islands are the lords there abrahams god is known while powers and princes shields and swords submit before his throne ,458,1674,1748,1
507,507,Isaac Watts,the rich sinners death and the saints resurrection  why do the proud insult the poor and boast the large estates they have how vain are riches to secure their haughty owners from the grave  they cant redeem one hour from death with all the wealth in which they trust nor give a dying brother breath when god commands him down to dust  there the dark earth and dismal shade shall clasp their naked bodies round that flesh so delicately fed lies cold and moulders in the ground  like thoughtless sheep the sinner dies laid in the grave for worms to eat the saints shall in the morning rise and find th oppressor at their feet  his honors perish in the dust and pomp and beauty birth and blood that glorious day exalts the just to full dominion oer the proud  my savior shall my life restore and raise me from my dark abode my flesh and soul shall part no more but dwell for ever near my god,458,1674,1748,1
508,508,Isaac Watts,v  s m the beauty of the church or gospel worship and order  far as thy name is known the world declares thy praise thy saints o lord before thy throne their songs of honor raise  with joy let judah stand on zions chosen hill proclaim the wonders of thy hand and counsels of thy will  let strangers walk around the city where we dwell compass and view thine holy ground and mark the building well  the orders of thy house the worship of thy court the cheerful songs the solemn vows and make a fair report  how decent and how wise how glorious to behold beyond the pomp that charms the eyes and rites adorned with gold  the god we worship now will guide us till we die will be our god while here below and ours above the sky ,458,1674,1748,1
509,509,Isaac Watts,god loves the righteous and hates the wicked  my refuge is the god of love why do my foes insult and cry fly like a timrous trembling dove to distant woods or mountains fly  if government be all destroyed that firm foundation of our peace and violence make justice void where shall the righteous seek redress  the lord in heavn has fixed his throne his eye surveys the world below to him all mortal things are known his eyelids search our spirits through  if he afflicts his saints so far to prove their love and try their grace what may the bold transgressors fear his very soul abhors their ways  on impious wretches he shall rain tempests of brimstone fire and death such as he kindled on the plain of sodom with his angry breath  the righteous lord loves righteous souls whose thoughts and actions are sincere and with a gracious eye beholds the men that his own image bear ,458,1674,1748,1
510,510,Isaac Watts,christs kingdom and priesthood  jesus our lord ascend thy throne and near the father sit in zion shall thy power be known and make thy foes submit  what wonders shall thy gospel do thy converts shall surpass the numrous drops of morning dew and own thy sovereign grace  god hath pronounced a firm decree nor changes what he swore eternal shall thy priesthood be when aaron is no more  melchizedek that wondrous priest that king of high degree that holy man who abraham blessed was but a type of thee  jesus our priest for ever lives to plead for us above jesus our king for ever gives the blessings of his love  god shall exalt his glorious head and his high throne maintain shall strike the powers and princes dead who dare oppose his reign ,458,1674,1748,1
511,511,Isaac Watts,god fights for his church  let zion in her king rejoice though tyrants rage and kingdoms rise he utters his almighty voice the nations melt the tumult dies  the lord of old for jacob fought and jacobs god is still our aid behold the works his hand has wrought what desolations he has made  from sea to sea through all the shores he makes the noise of battle cease when from on high his thunder roars he awes the trembling world to peace  he breaks the bow he cuts the spear chariots he burns with heavnly flame keep silence all the earth and hear the sound and glory of his name  be still and learn that i am god ill be exalted oer the lands i will be known and feared abroad but still my throne in zion stands  o lord of hosts almighty king while we so near thy presence dwell our faith shall sit secure and sing defiance to the gates of hell,458,1674,1748,1
512,512,Isaac Watts,the churchs safety and triumph among national desolation  god is the refuge of his saints when storms of sharp distress invade ere we can offer our complaints behold him present with his aid  let mountains from their seats be hurled down to the deep and buried there convulsions shake the solid world our faith shall never yield to fear  loud may the troubled ocean roar in sacred peace our souls abide while every nation every shore trembles and dreads the swelling tide  there is a stream whose gentle flow supplies the city of our god life love and joy still gliding through and watring our divine abode  that sacred stream thine holy word that all our raging fear controls sweet peace thy promises afford and give new strength to fainting souls  zion enjoys her monarchs love secure against a threatning hour nor can her firm foundations move built on his truth and armed with power ,458,1674,1748,1
513,513,Isaac Watts,presumption and despair or satans various temptations  i hate the tempter and his charms i hate his flattring breath the serpent takes a thousand forms to cheat our souls to death  he feeds our hopes with airy dreams or kills with slavish fear and holds us still in wide extremes presumption or despair  now he persuades how easy tis to walk the road to heavn anon he swells our sins and cries they cannot be forgivn  he bids young sinners yet forbear to think of god or death for prayer and devotion are but melancholy breath  he tells the aged they must die and tis too late to pray in vain for mercy now they cry for they have lost their day  thus he supports his cruel throne by mischief and deceit and drags the sons of adam down to darkness and the pit  almighty god cut short his power let him in darkness dwell and that he vex the earth no more confine him down to hell,458,1674,1748,1
514,514,Isaac Watts,christ or wisdom obeyed or resisted  prov    thus saith the wisdom of the lord blest is the man that hears my word keeps daily watch before my gates and at my feet for mercy waits  the soul that seeks me shall obtain immortal wealth and heavnly gain immortal life is his reward life and the favor of the lord  but the vile wretch that flies from me doth his own soul an injury fools that against my grace rebel seek death and love the road to hell ,458,1674,1748,1
515,515,Isaac Watts,christ the wisdom of god  prov    shall wisdom cry aloud and not her speech be heard the voice of gods eternal word deserves it no regard  i was his chief delight his everlasting son before the first of all his works creation was begun  before the flying clouds before the solid land before the fields before the floods i dwelt at his right hand  when he adorned the skies and built them i was there to order where the sun should rise and marshal every star  when he poured out the sea and spread the flowing deep i gave the flood a firm decree in its own bounds to keep  upon the empty air the earth was balanced well with joy i saw the mansion where the sons of men should dwell  my busy thoughts at first on their salvation ran ere sin was born or adams dust was fashioned to a man  then come receive my grace ye children and be wise happy the man that keeps my ways the man that shuns them dies,458,1674,1748,1
516,516,Isaac Watts,advice to youth or old age and death in an unconverted state  eccl  isa    now in the heat of youthful blood remember your creator god behold the months come hastning on when you shall say my joys are gone  behold the aged sinner goes laden with guilt and heavy woes down to the regions of the dead with endless curses on his head  the dust returns to dust again the soul in agonies of pain ascends to god not there to dwell but hears her doom and sinks to hell  eternal king i fear thy name teach me to know how frail i am and when my soul must hence remove give me a mansion in thy love,458,1674,1748,1
517,517,Isaac Watts,youth and judgment  eccl    lo the young tribes of adam rise and through all nature rove fulfil the wishes of their eyes and taste the joys they love  they give a loose to wild desires but let the sinners know the strict account that god requires of all the works they do  the judge prepares his throne on high the frighted earth and seas avoid the fury of his eye and flee before his face  how shall i bear that dreadful day and stand the fiery test i give all mortal joys away to be for ever blessed ,458,1674,1748,1
518,518,Isaac Watts,the promises of the covenant of grace  isa  zech  mic  ezek  etc  in vain we lavish out our lives to gather empty wind the choicest blessings earth can yield will starve a hungry mind  come and the lord shall feed our souls with more substantial meat with such as saints in glory love with such as angels eat  our god will every want supply and fill our hearts with peace he gives by covnant and by oath the riches of his grace  come and hell cleanse our spotted souls and wash away our stains in the dear fountain that his son poured from his dying veins  our guilt shall vanish all away though black as hell before our sins shall sink beneath the sea and shall be found no more  and lest pollution should oerspread our inward powers again his spirit shall bedew our souls like purifying rain  our heart that flinty stubborn thing that terrors cannot move that fears no threatnings of his wrath shall be dissolved by love  or he can take the flint away that would not be refined and from the treasures of his grace bestow a softer mind  there shall his sacred spirit dwell and deep engrave his law and every motion of our souls to swift obedience draw  thus will he pour salvation down and we shall render praise we the dear people of his love and he our god of grace ,458,1674,1748,1
519,519,Isaac Watts,youth and judgment  eccl    ye sons of adam vain and young indulge your eyes indulge your tongue taste the delights your souls desire and give a loose to all your fire  pursue the pleasures you design and cheer your hearts with songs and wine enjoy the day of mirth but know there is a day of judgment too  god from on high beholds your thoughts his book records your secret faults the works of darkness you have done must all appear before the sun  the vengeance to your follies due should strike your hearts with terror through how will you stand before his face or answer for his injured grace  almighty god turn off their eyes from these alluring vanities and let the thunder of thy word awake their souls to fear the lord,458,1674,1748,1
520,520,Isaac Watts,life the day of grace and hope  eccl    life is the time to serve the lord the time t insure the great reward and while the lamp holds out to burn the vilest sinner may return  life is the hour that god has givn to scape from hell and fly to heavn the day of grace and mortals may secure the blessings of the day  the living know that they must die but all the dead forgotten lie their memry and their sense is gone alike unknowing and unknown  their hatred and their love is lost their envy buried in the dust they have no share in all thats done beneath the circuit of the sun  then what my thoughts design to do my hands with all your might pursue since no device nor work is found nor faith nor hope beneath the ground  there are no acts of pardon passed in the cold grave to which we haste but darkness death and long despair reign in eternal silence there,458,1674,1748,1
521,521,Isaac Watts,god dwells with the humble and penitent  isa    thus saith the high and lofty one i sit upon my holy throne my name is god i dwell on high dwell in my own eternity  but i descend to worlds below on earth i have a mansion too the humble spirit and contrite is an abode of my delight  the humble soul my words revive i bid the mourning sinner live heal all the broken hearts i find and ease the sorrows of the mind  when i contend against their sin i make them know how vile theyve been but should my wrath for ever smoke their souls would sink beneath my stroke  o may thy pardning grace be nigh lest we should faint despair and die thus shall our better thoughts approve the methods of thy chastning love,458,1674,1748,1
522,522,Isaac Watts,god holy just and sovereign  job    how should the sons of adams race be pure before their god if he contend in righteousness we fall beneath his rod  to vindicate my words and thoughts ill make no more pretence not one of all my thousand faults can bear a just defence  strong is his arm his heart is wise what vain presumers dare against their makers hand to rise or tempt th unequal war  mountains by his almighty wrath from their old seats are torn he shakes the earth from south to north and all her pillars mourn  he bids the sun forbear to rise th obedient sun forbears his hand with sackcloth spreads the skies and seals up all the stars  he walks upon the stormy sea flies on the stormy wind theres none can trace his wondrous way or his dark footsteps find ,458,1674,1748,1
523,523,Isaac Watts,salvation righteousness and strength in christ  isa    the lord on high proclaims his godhead from his throne mercy and justice are the names by which i will be known  ye dying souls that sit in darkness and distress look from the borders of the pit to my recovring grace  sinners shall hear the sound their thankful tongues shall own our righteousness and strength is found in thee the lord alone  in thee shall isrel trust and see their guilt forgivn god will pronounce the sinners just and take the saints to heavn,458,1674,1748,1
524,524,Isaac Watts,victory over death   cor ff   o for an overcoming faith to cheer my dying hours to triumph oer the monster death and all his frightful powers  joyful with all the strength i have my quivring lips should sing where is thy boasted victry grave and where the monsters sting  if sin be pardoned im secure death hath no sting beside the law gives sin its damning power but christ my ransom died  now to the god of victory immortal thanks be paid who makes us conquerors while we die through christ our living head,458,1674,1748,1
525,525,Isaac Watts,the divine perfections  how shall i praise th eternal god that infinite unknown who can ascend his high abode or venture near his throne  the great invisible he dwells concealed in dazzling light but his allsearching eye reveals the secrets of the night  those watchful eyes that never sleep survey the world around his wisdom is a boundless deep where all our thoughts are drowned  speak we of strength his arm is strong to save or to destroy infinite years his life prolong and endless is his joy  he knows no shadow of a change nor alters his decrees firm as a rock his truth remains to guard his promises  sinners before his presence die how holy is his name his anger and his jealousy burn like devouring flame  justice upon a dreadful throne maintains the rights of god while mercy sends her pardons down bought with a saviors blood  now to my soul immortal king speak some forgiving word then twill be double joy to sing the glories of my lord ,458,1674,1748,1
526,526,Isaac Watts,the divine perfections  great god thy glories shall employ my holy fear my humble joy my lips in songs of honor bring their tribute to th eternal king  earth and the stars and worlds unknown depend precarious on his throne all nature hangs upon his word and grace and glory own their lord  his sovereign power what mortal knows if be command who dares oppose with strength he girds himself around and treads the rebels to the ground  who shall pretend to teach him skill or guide the counsels of his will his wisdom like a sea divine flows deep and high beyond our line  his name is holy and his eye burns with immortal jealousy he hates the sons of pride and sheds his fiery vengeance on their heads  the beaming of his piercing sight bring dark hypocrisy to light death and destruction naked lie and hell uncovered to his eye  th eternal law before him stands his justice with impartial hands divides to all their due reward or by the sceptre or the sword  his mercy like a boundless sea washes our load of guilt away while his own son came down and died t engage his justice on our side  each of his words demands my faith my soul can rest on all he saith his truth inviolably keeps the largest promise of his lips  o tell me with a gentle voice thou art my god and ill rejoice filled with thy love i dare proclaim the brightest honors of thy name,458,1674,1748,1
527,527,Isaac Watts,the divine perfections  jehovah reigns his throne is high his robes are light and majesty his glory shines with beams so bright no mortal can sustain the sight  his terrors keep the world in awe his justice guards his holy law his love reveals a smiling face his truth and promise seal the grace  through all his works his wisdom shines and baffles satans deep designs his power is sovereign to fulfil the noblest counsels of his will  and will this glorious lord descend to be my father and my friend then let my songs with angels join heavn is secure if god be mine,458,1674,1748,1
528,528,Isaac Watts,the divine perfections  the lord jehovah reigns his throne is built on high the garments he assumes are light and majesty his glories shine with beams so bright no mortal eye can bear the sight  the thunders of his hand keep the wide world in awe his wrath and justice stand to guard his holy law and where his love resolves to bless his truth confirms and seals the grace  through all his ancient works surprising wisdom shines confounds the powers of hell and breaks their cursed designs strong is his arm and shall fulfil his great decrees his sovereign will  and can this mighty king of glory condescend and will he write his name my father and my friend i love his name i love his word join all my powers and praise the lord ,458,1674,1748,1
529,529,Isaac Watts,the last judgment  rev    see where the great incarnate god fills a majestic throne while from the skies his awful voice bears the last judgment down  i am the first and i the last through endless years the same i am is my memorial still and my eternal name  such favors as a god can give my royal grace bestows ye thirsty souls come taste the streams where life and pleasure flows  the saint that triumphs oer his sins ill own him for a son the whole creation shall reward the conquests he has won  but bloody hands and hearts unclean and all the lying race the faithless and the scoffing crew that spurn at offered grace  they shall be taken from my sight bound fast in iron chains and headlong plunged into the lake where fire and darkness reigns  o may i stand before the lamb when earth and seas are fled and hear the judge pronounce my name with blessings on my head  may i with those for ever dwell who here were my delight while sinners banished down to hell no more offend my sight,458,1674,1748,1
530,530,Isaac Watts,the true improvement of life  ps    ane is this life prolonged to me are days and seasons givn o let me then prepare to be a fitter heir of heavn  in vain these moments shall not pass these golden hours be gone lord i accept thine offered grace i bow before thy throne  now cleanse my soul from every sin by my redeemers blood now let my flesh and soul begin the honors of my god  let me no more my soul beguile with sins deceitful toys let cheerful hope increasing still approach to heavnly joys  my thankful lips shall loud proclaim the wonders of thy praise and spread the savor of thy name whereer i spend my days  on earth let my example shine and when i leave this state may heavn receive this soul of mine to bliss supremely great,458,1674,1748,1
531,531,Isaac Watts,christs sufferings and glory  now for a tune of lofty praise to great jehovahs equal son awake my voice in heavnly lays tell the loud wonders he hath done  sing how he left the worlds of light and the bright robes he wore above how swift and joyful was his flight on wings of everlasting love  down to this base this sinful earth he came to raise our nature high he came t atone almighty wrath jesus the god was born to die  hell and its lions roared around his precious blood the monsters spilt while weighty sorrows pressed him down large as the loads of all our guilt  deep in the shades of gloomy death th almighty captive prisner lay th almighty captive left the earth and rose to everlasting day  lift up your eyes ye sons of light up to his throne of shining grace see what immortal glories sit round the sweet beauties of his face  amongst a thousand harps and songs jesus the god exalted reigns his sacred name fills all their tongues and echoes through the heavnly plains,458,1674,1748,1
532,532,Isaac Watts,divine wrath and mercy  nah  heb    adore and tremble for our god is a consuming fire his jealous eyes his wrath inflame and raise his vengeance higher  almighty vengeance how it burns how bright his fury glows vast magazines of plagues and storms lie treasured for his foes  those heaps of wrath by slow degrees are forced into a flame but kindled oh how fierce they blaze and rend all natures frame  at his approach the mountains flee and seek a watry grave the frighted sea makes haste away and shrinks up every wave  through the wide air the weighty rocks are swift as hailstones hurled who dares engage his fiery rage that shakes the solid world  yet mighty god thy sovereign grace sits regent on the throne the refuge of thy chosen race when wrath comes rushing down  thy hand shall on rebellious kings a fiery tempest pour while we beneath thy sheltring wings thy just revenge adore ,458,1674,1748,1
533,533,Isaac Watts,the same or the martyrs glorified  rev ff   these glorious minds how bright they shine whence all their white array how came they to the happy seats of everlasting day  from torturing pains to endless joys on fiery wheels they rode and strangely washed their raiment white in jesus dying blood  now they approach a spotless god and bow before his throne their warbling harps and sacred songs adore the holy one  the unveiled glories of his face amongst his saints reside while the rich treasure of his grace sees all their wants supplied  tormenting thirst shall leave their souls and hunger flee as fast the fruit of lifes immortal tree shall be their sweet repast  the lamb shall lead his heavnly flock where living fountains rise and love divine shall wipe away the sorrows of their eyes ,458,1674,1748,1
534,534,Isaac Watts,the business and blessedness of glorified saints  rev ff   what happy men or angels these that all their robes are spotless white whence did this glorious troop arrive at the pure realms of heavnly light  from torturing racks and burning fires and seas of their own blood they came but nobler blood has washed their robes flowing from christ the dying lamb  now they approach th almighty throne with loud hosannahs night and day sweet anthems to the great three one measure their blest eternity  no more shall hunger pain their souls he bids their parching thirst begone and spreads the shadow of his wings to screen them from the scorching sun  the lamb that fills the middle throne shall shed around his milder beams there shall they feast on his rich love and drink full joys from living streams  thus shall their mighty bliss renew through the vast round of endless years and the soft hand of sovereign grace heals all their wounds and wipes their tears,458,1674,1748,1
535,535,Isaac Watts,christs dying rising and reigning  luke  mt  ff   he dies the friend of sinners dies lo salems daughters weep around a solemn darkness veils the skies a sudden trembling shakes the ground  come saints and drop a tear or two for him who groaned beneath your load he shed a thousand drops for you a thousand drops of richer blood  heres love and grief beyond degree the lord of glory dies for men but lo what sudden joys we see jesus the dead revives again  the rising god forsakes the tomb the tomb in vain forbids his rise cherubic legions guard him home and shout him welcome to the skies  break off your fears ye saints and tell how high our great delivrer reigns sing how he spoiled the hosts of hell and led the monster death in chains  say live for ever wondrous king born to redeem and strong to save then ask the monster wheres thy sting and wheres thy victry boasting grave,458,1674,1748,1
536,536,Isaac Watts,hell or the vengeance of god  with holy fear and humble song the dreadful god our souls adore revrence and awe become the tongue that speaks the terrors of his power  far in the deep where darkness dwells the land of horror and despair justice has built a dismal hell and laid her stores of vengeance there  eternal plagues and heavy chains tormenting racks and fiery coals and darts t inflict immortal pains dyed in the blood of damned souls  there satan the first sinner lies and roars and bites his iron bands in vain the rebel strives to rise crushed with the weight of both thy hands  there guilty ghosts of adams race shriek out and howl beneath thy rod once they could scorn a saviors grace but they incensed a dreadful god  tremble my soul and kiss the son sinners obey the saviors call else your damnation hastens on and hell gapes wide to wait your fall ,458,1674,1748,1
537,537,Isaac Watts,the christians treasure   cor    how vast the treasure we possess how rich thy bounty king of grace this world is ours and worlds to come earth is our lodge and heavn our home  all things are ours the gifts of god the purchase of a saviors blood while the good spirit shows us how to use and to improve them too  if peace and plenty crown my days they help me lord to speak thy praise if bread of sorrows be my food those sorrows work my lasting good  i would not change my blest estate for all the world calls good or great and while my faith can keep her hold i envy not the sinners gold  father i wait thy daily will thou shalt divide my portion still grant me on earth what seems thee best till death and heavn reveal the rest,458,1674,1748,1
538,538,Isaac Watts,jesus our surety and savior   pet  gal  rom    adam our father and our head transgressed and justice doomed us dead the fiery law speaks all despair theres no reprieve nor pardon there  but o unutterable grace the son of god takes adams place down to our world the savior flies stretches his arms and bleeds and dies  justice was pleased to bruise the god and pay its wrongs with heavnly blood what unknown racks and pangs he bore then rose the law could ask no more  amazing work look down ye skies wonder and gaze with all your eyes ye heavnly thrones stoop from above and bow to this mysterious love  lo they adore th incarnate son and sing the glories he hath won sing how he broke our iron chains how deep he suiik how high he reigns  triumph and reign victorious lord by all the flaming hosts adored and say dear couqueror say how long ere we shall rise to join their song  send down a chariot from above with fiery wheels and paved with love raise us beyond th ethereal blue to sing and love as angels do ,458,1674,1748,1
539,539,Isaac Watts,complaint in sickness  in anger lord rebuke me not withdraw the dreadful storm nor let thy fury grow so hot against a feeble worm  my souls bowed down with heavy cares my flesh with pain oppressed my couch is witness to my tears my tears forbid my rest  sorrow and pain wear out my days i waste the night with cries counting the minutes as they pass till the slow morning rise  shall i be still tormented more mine eye consumed with grief how long my god how long before thine hand afford relief  he hears when dust and ashes speak he pities all our groans he saves us for his mercys sake and heals our broken bones  the virtue of his sovereign word restores our fainting breath for silent graves praise not the lord nor is he known in death,458,1674,1748,1
540,540,Isaac Watts,v  c m prayer and hope  soon as i heard my father say ye children seek my grace my heart replied without delay ill seek my fathers face  let not thy face be hid from me nor frown my soul away god of my life i fly to thee in a distressing day  should friends and kindred near and dear leave me to want or die my god would make my life his care and all my need supply  my fainting flesh had died with grief had not my soul believed to see thy grace provide relief nor was my hope deceived  wait on the lord ye trembling saints and keep your courage up hell raise your spirit when it faints and far exceed your hope,458,1674,1748,1
541,541,Isaac Watts,v  c m the church is our delight and safety  the lord of glory is my light and my salvation too god is my strength nor will i fear what all my foes can do  one privilege my heart desires o grant me an abode among the churches of thy saints the temples of my god  there shall i offer my requests and see thy beauty still shall hear thy messages of love and there inquire thy will  when troubles rise and storms appear there may his children hide god has a strong pavilion where he makes my soul abide  now shall my head be lifted high above my foes around and songs of joy and victory within thy temple sound,458,1674,1748,1
542,542,Isaac Watts,the blessings of the spring or god gives rain a psalm for the husbandman  good is the lord the heavnly king who makes the earth his care visits the pastures evry spring and bids the grass appear  the clouds like rivers raised on high pour out at thy command their watry blessings from the sky to cheer the thirsty land  the softened ridges of the field permit the corn to spring the valleys rich provision yield and the poor labrers sing  the little hills on every side rejoice at falling showers the meadows dressed in all their pride perfume the air with flowers  the barren clods refreshed with rain promise a joyful crop the parching grounds look green again and raise the reapers hope  the various months thy goodness crowns how bounteous are thy ways the bleating flocks spread oer the downs and shepherds shout thy praise,458,1674,1748,1
543,543,Isaac Watts,governing power and goodness or our graces tried by afflictions  sing all ye nations to the lord sing with a joyful noise with melody of sound record his honors and your joys  say to the power that shakes the sky how terrible art thou sinners before thy presence fly or at thy feet they bow  come see the wonders of our god how glorious are his ways in moses hand he puts his rod and cleaves the frighted seas  he made the ebbing channel dry while isrel passed the flood there did the church begin their joy and triumph in their god  he rules by his resistless might will rebel mortals dare provoke th eternal to the fight and tempt that dreadful war  o bless our god and never cease ye saints fulfil his praise he keeps our life maintains our peace and guides our doubtful ways  lord thou hast proved our suffring souls to make our graces shine so silver bears the burning coals the metal to refine  through watry deeps and fiery ways we march at thy command led to possess the promised place by thine unerring hand,458,1674,1748,1
544,544,Isaac Watts,v  l m no trust in the creatures or faith in divine grace and power  my spirit looks to god alone my rock and refuge is his throne in all my fears in all my straits my soul on his salvation waits  trust him ye saints in all your ways pour out your hearts before his face when helpers fail and foes invade god is our allsufficient aid  false are the men of high degree the baser sort are vanity laid in the balance both appear light as a puff of empty air  make not increasing gold your trust nor set your hearts on glittring dust why will you grasp the fleeting smoke and not believe what god has spoke  once has his awful voice declared once and again my ears have heard all power is his eternal due he must be feared and trusted too  for sovereign power reigns not alone grace is a partner of the throne thy grace and justice mighty lord shall well divide our last reward ,458,1674,1748,1
545,545,Isaac Watts,longing after god or the love of god better than life  great god indulge my humble claim thou art my hope my joy my rest the glories that compose thy name stand all engaged to make me blest  thou great and good thou just and wise thou art my father and my god and i am thine by sacred ties thy son thy servant bought with blood  with heart and eyes and lifted hands for thee i long to thee i look as travellers in thirsty lands pant for the cooling waterbrook  with early feet i love t appear among thy saints and seek thy face oft have i seen thy glory there and felt the power of sovereign grace  not fruits nor wines that tempt our taste nor all the joys our senses know could make me so divinely blest or raise my cheerful passions so  my life itself without thy love no taste of pleasure could afford twould but a tiresome burden prove if i were banishd from the lord  amidst the wakeful hours of night when busy cares afflict my head one thought of thee gives new delight and adds refreshment to my bed  ill lift my hands ill raise my voice while i have breath to pray or praise this work shall make my heart rejoice and spend the remnant of my days,458,1674,1748,1
546,546,Isaac Watts,v  c m the morning of a lords day  early my god without delay i haste to seek thy face my thirsty spirit faints away without thy cheering grace  so pilgrims on the scorching sand beneath a burning sky long for a cooling stream at hand and they must drink or die  ive seen thy glory and thy power through all thy temple shine my god repeat that heavnly hour that vision so divine  not all the blessings of a feast can please my soul so well as when thy richer grace i taste and in thy presence dwell  not life itself with all her joys can my best passions move or raise so high my cheerful voice as thy forgiving love  thus till my last expiring day ill bless my god and king thus will i lift my hands to pray and tune my lips to sing,458,1674,1748,1
547,547,Isaac Watts,v  c m midnight thoughts recollected  twas in the watches of the night i thought upon thy power i kept thy lovely face in sight amidst the darkest hour  my flesh lay resting on my bed my soul arose on high my god my life my hope i said bring thy salvation nigh  my spirit labors up thine hill and climbs the heavnly road but thy right hand upholds me still while i pursue my god  thy mercy stretches oer my head the shadow of thy wings my heart rejoices in thine aid my tongue awakes and sings  but the destroyers of my peace shall fret and rage in vain the tempter shall for ever cease and all my sins be slain  thy sword shall give my foes to death and send them down to dwell in the dark caverns of the earth or to the deeps of hell ,458,1674,1748,1
548,548,Isaac Watts,v  c m the sufferings and death of christ  why has my god my soul forsook nor will a smile afford thus david once in anguish spoke and thus our dying lord  though tis thy chief delight to dwell among thy praising saints yet thou canst hear a groan as well and pity our complaints  our fathers trusted in thy name and great delivrance found but im a worm despised of men and trodden to the ground  shaking the head they pass me by and laugh my soul to scorn in vain he trusts in god they cry neglected and forlorn  but thou art he who formed my flesh by thine almighty word and since i hung upon the breast my hope is in the lord  why will my father hide his face when foes stand threatning round in the dark hour of deep distress and not a helper found  pause  behold thy darling left among the cruel and the proud as bulls of bashan fierce and strong as lions roaring loud  from earth and hell my sorrows meet to multiply the smart they nail my hands they pierce my feet and try to vex my heart  yet if thy sovereign hand let loose the rage of earth and hell why will my heavnly father bruise the son he loves so well  my god if possible it be withhold this bitter cup but i resign my will to thee and drink the sorrows up  my heart dissolves with pangs unknown in groans i waste my breath thy heavy hand has brought me down low as the dust of death  father i give my spirit up and trust it in thy hand my dying flesh shall rest in hope and rise at thy command ,458,1674,1748,1
